"SMILES", "Ki"
"COc1ccccc1N1CCN(CC1)c1c(C(C)=O)c(nn(C)c1=O)-c1ccccc1","1000.0"
"Cc1ccc2c(OCCN3CCN(Cc4ccc5OCC(=O)Nc5c4)CC3)cccc2n1","63.1"
"CC(C)N1C(=O)COc2ccc(CC3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc12","5.012"
"COc1cccc2OCC(Cc12)NCCCc1c[nH]c2ccc(F)cc12","70.4"
"C[C@H]1C[C@@H](CCN1C[C@H](O)COc1cccc2[nH]c(C)cc12)c1cc2ccccc2s1","7.11"
"COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@H]2C1","125.89"
"C(CNC1CCCC1)COc1cccc2[nH]ccc12","233.0"
"C(Cc1ccccn1)N1CCCC1",
"Fc1cccc(CN2CCCC2)c1",
"Clc1ccc(Cl)c(c1)C1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1","248.19"
"CC1(C)Cc2cccc(N3CCN(CCc4ccc5OCC(=O)Nc5c4)CC3)c2O1","0.5012"
"Fc1ccc(OCCCN2CCCN(CC2)c2ccc(Cl)cc2)cc1","73.0"
"Cn1c2nc3N(CCCN4CCN(CC4)c4cccc(Cl)c4)C(=O)CCn3c2c(=O)n(C)c1=O","42.85"
"COc1ccccc1N1CCN(CC2COC3(CCN(CC3)S(C)(=O)=O)O2)CC1","144.54"
"Cc1c(oc2c(cccc2c1=O)C(=O)NCCCN1CCN(CC1)c1ccccc1OCc1no[n+]([O-])c1C#N)-c1ccccc1","2.2"
"O[C@H]1[C@@H](Cc2cc(F)ccc12)N1CCN(CC1)c1cccc2CCCOc12","1.288"
"Fc1ccc(F)c(c1)S(=O)(=O)NC1CCN(CCOc2cccc3CCCCc23)C1","10.0"
"Clc1ccc(s1)S(=O)(=O)N[C@H]1CCN(CCOc2ccccc2-c2ccccc2)C1","147.0"
"Cl.Fc1ccc2CC(CCN3CCc4ccccc4C3)Cc2c1","190.55"
"COc1cccc2OC[C@H](CN3C4CCC3C=C(C4)n3ccc4cc(F)ccc34)Oc12","127.7"
"CCCN[C@@H]1CCc2cccc(OC)c2[C@@H]1CC=C","1.8"
"COc1ccccc1OCCNC[C@@H]1COC[C@H](O1)c1ccccc1","6.026"
"COc1ccccc1N1CCN(CCC(=O)c2ccsc2)CC1","60.26"
"Fc1ccccc1Oc1cccc(F)c1C1CCNCC1","4.6"
"Fc1ccc2[nH]cc(CCCNC3COc4c(C3)ccc3ncccc43)c2c1","392.0"
"C[C@H]1C[C@H](CCN1C[C@H](O)COc1cccc2[nH]ccc12)c1cc2cc(F)ccc2s1","16.48"
"O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1","32.2"
"O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(CC1)c1ccccc1","35.71"
"COc1cccc2CC[C@@H]3[C@@H](CCN3CC=C)c12","74.0"
"COc1cccc2C(CCCN3CCN(Cc4ccccc4)CC3)=CCCc12","1430.0"
"Cn1cnc(n1)-c1ccc2n(cc(C3CCN(CCC#N)CC3)c2c1)-c1ccc(F)cc1","160.0"
"COc1cccc2sc(cc12)[C@@H]1CCN(C[C@H](O)COc2cccc3[nH]ccc23)[C@@H](C)C1","2.33"
"CCn1cncc1-c1c[nH]c2ccc(Cl)cc12","9120.0"
"COc1cccc2C[C@@H]3[C@H](CCN3CC=C)Cc12","41.0"
"Oc1cccc2[C@@H]3CCN(CC=C)[C@@H]3CCc12","54.0"
"NCCc1c[nH]c2ccc(OCCN3CCN(CC3)C(=O)COc3ccc4[nH]cc(CCN)c4c3)cc12","9.5"
"O=c1[nH]c(SCCN2CCCCC2)nc2c3ccccc3sc12",
"OC(=O)C(O)=O.COc1ccccc1OCCNCCC1COC(O1)(c1ccccc1)c1ccccc1","0.5012"
"Fc1ccc2[nH]cc(C3CCCN(CCCCN4C(=O)CC(C4=O)c4c[nH]c5ccccc45)C3)c2c1","183.0"
"Oc1cccc2CC[C@@H]3[C@@H](CN3CC=C)c12","0.3"
"Clc1ccc(cc1)N1CCN(CCC2CCN(CC2)S(=O)(=O)c2cccc3ncccc23)CC1","740.0"
"Fc1cccc(c1)N1CCN(CCC2CCN(CC2)S(=O)(=O)c2cccc3ncccc23)CC1","609.0"
"C(COc1ccccc1)NCC1COCC(O1)(c1ccccc1)c1ccccc1","0.5888"
"CCn1cncc1-c1c[nH]c2ccc(Cl)c(F)c12","1698.0"
"CCCCCCCCN1CCC(C1)c1cccc(O)c1","9.4"
"CCCCCCCCCCN1CCC(C1)c1cccc(O)c1","12.0"
"COCCOc1cc(CC2CCN(CCc3ccc4C(=O)CCOc4c3)CC2)ccc1Br","42.8"
"O=C(NCCc1c[nH]c2ccccc12)C1CCN(CC1)C(=O)c1ccccc1","5396.0"
"OC(=O)\\C=C\\C(O)=O.COc1ccc(NC(=O)N2CCN(CC2)c2ccccc2C)cc1N1CCN(C)CC1","390.0"
"COc1cccc2[C@@H]3CCN(CC=C)[C@@H]3CCc12","333.0"
"FC(F)(F)c1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12","2500.0"
"COc1cccc2sc(cc12)[C@H]1CCN(C[C@H](O)COc2cccc3[nH]ccc23)[C@H](C)C1","8.37"
"Clc1ccc(cc1)C(=O)CCCN1CCc2ccccc2C1","8.128"
"CC1(C)CC(=O)N(CCCCN2CCN(CC2)c2ccc3c(Cl)cccc3n2)C(=O)C1","1400.0"
"Fc1ccc2[nH]cc(C3CC(=O)N(CCN4CCC(CC4)c4c[nH]c5ccccc45)C3=O)c2c1","320.0"
"CCCN1CC[C@H]2[C@H]1CCc1ccccc21","44.0"
"CN1CCN(CC1)C1=Nc2cc(Cl)ccc2Nc2ccccc12",
"CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(C(N)=O)c2C1","3.2"
"COc1cccc2OCC(Cc12)N(C)CCCc1c[nH]c2ccc(F)cc12","40.0"
"OC(=O)\\C=C\\C(O)=O.COc1ccc(NC(=O)N2CCN(CC2)c2c(C)cccc2C)cc1N1CCN(C)CC1","393.0"
"COc1ccc(C=C2NC(=O)N(CCCN3CCN(CC3)c3ccccc3OC)C2=O)cc1OC","13.0"
"COc1cccc(C)c1OCCNCCOc1ccccc1OCc1ccccc1","3.981"
"CCN(CC)CCc1c[nH]c2ccccc12","47.0"
"C(C1COc2ccccc2O1)N1CCC(Cc2ccccc2)CC1","17.6"
"O=C1COc2ccc(OC3CCN(CCOc4cccc5cccnc45)CC3)cc2N1","6.31"
"Cl.COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1","0.3311"
"O=C1COc2ccc(OC3CCN(CCOc4cccc5[nH]c(cc45)C#N)CC3)cc2N1","1.585"
"COc1cc(OC)c2[C@@H]3CCN[C@]3(C)COc2c1","1000.0"
"CCc1cc(Cl)c(OC)c(c1)N1CCN(C[C@H](O)CCNC(=O)c2cc3ccccc3[nH]2)CC1","2800.0"
"C[C@H]1C[C@@H](CCN1C[C@H](O)COc1cccc2[nH]c(C)cc12)c1cc2ccc(F)cc2s1","12.35"
"COc1cccc2[C@@H]3CCN(CC4CC4)[C@@H]3CCc12","1000.0"
"CN(C)CC(O)COc1cccc2[nH]ccc12","24.0"
"CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1cccc(F)c1","4511.0"
"COc1cccc2CC[C@@H]3[C@@H](CN3CC=C)c12","5.9"
"CCCN1[C@@H](C)C[C@@H]2Cc3cccc(OC)c3C[C@H]12","11.0"
"COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(I)ccc3s2)CC1","27.0"
"CC(C)[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC1=O",
"COc1nsnc1N1CCN(C[C@@H](Cc2ccccc2)N(C)C(=O)c2ccccc2)CC1","9.9"
"O=C(CCCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1nc2ccccc2s1","103.0"
"CCCN(CCC)[C@@H]1Cc2cccc3nc(O)n(C1)c23","24.8"
"CN[C@@H]1Cc2cccc3ncn(C1)c23","3257.0"
"Cc1ccc2c(cccc2n1)N1CCN(CCc2ccc3OCC(=O)Nc3c2)CC1","0.0631"
"CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C","1800.0"
"COc1cc2CCN3Cc4c(OC)cc(OC)c(CO)c4C[C@H]3c2cc1OC","730.02"
"C(C1COc2ccccc2O1)N1CCN(Cc2ccccc2)CC1","69.18"
"C(C1CCC(O1)(c1ccccc1)c1ccccc1)N1CCN(Cc2ccccc2)CC1","1000.0"
"Clc1cccc(N2CCN(CCCCNS(=O)(=O)c3cnc4ccccc4c3)CC2)c1Cl","23.0"
"O[C@@H]1[C@@H](CN2CCC(Cc3ccccc3)CC2)CCC1(c1ccccc1)c1ccccc1","50.12"
"C[C@H]1C[C@@H](CCN1C[C@H](O)COc1cccc2[nH]ccc12)c1cc2ccc(Cl)cc2s1","24.85"
"CN1CCc2cccc-3c2[C@H]1Cc1cccc(-c2c(C)cccc2O)c-31","319.0"
"COc1cc(N2CCN(CC2)C2CCN(CC2)c2ccc(F)c3cccnc23)c2ncccc2c1","0.4"
