"SMILES", "Ki"
"Clc1ccc(cc1)C(=O)NCCN1CCOCC1",
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC(C)C)CC2)cc1","457.09"
"Cl.Fc1ccc(CCCCN2CCc3ccccc3C2)cc1","741.31"
"CN(C)CC\\C=C1\\c2ccccc2Sc2ccc(Cl)cc12","3.75"
"COC(=O)C1=CCCN(C1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21","15.85"
"CCN(CCc1ccccn1)Cc1csc(n1)C1CCCC1","10000.0"
"CCOc1cc(CN2CCC(CC2)Nc2nc3ccccc3o2)ccc1Cl","266.0"
"Cl.Clc1ccc2sc(CCCCN3CCc4c(Cl)cccc4C3)nc2c1","560.0"
"Fc1ccc(Sc2ccc3c(-c4c(Cl)cccc4Cl)c(=O)ncn3n2)c(F)c1",
"OC(=O)c1ccc2cccc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1","251.19"
"N#CN=C(NC[C@@H]1CC[C@@H](C1)c1c[nH]cn1)NC1CC1","10000.0"
"OC(=O)COCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1","14.0"
"O=C(C1CC1)c1ccc(OCCCN2CCN(CC2)[C@H]2CC(=O)N2)cc1","21877.62"
"CCOc1cc(CN2CCC(CC2)Nc2nc3cc(ccc3o2)S(N)(=O)=O)cc(OCC)c1N","2600.0"
"CCOc1cc(CN2CCC(CC2)Nc2nc3cc(Cl)c(cc3o2)S(N)(=O)=O)ccc1OC","1013.0"
"C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c1nccs1","0.8"
"Fc1ccc2c(noc2c1)C1CCN(CCCCC(=O)c2cc3CCN4c3c(CCC4=O)c2)CC1","630.3"
"CN(C[C@@H]1Cc2ccccc2O1)Cc1nc(oc1C)-c1cccc(F)c1F","10000.0"
"COc1nccnc1CC1=C(CCN(C)C)Cc2ccccc12","2.2"
"CCOc1cc(CN2CCC(CC2)Nc2nc3cc(ccc3o2)S(=O)(=O)N(C)C)cc(OCC)c1-n1cccc1","5000.0"
"CN(C(=O)N1CCC(CC1)N1CCC(CC1)Oc1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccc(C)cc1","2.512"
"CN(C)CC=C1c2ccccc2COc2ccc(CC(O)=O)cc12","11.0"
"Fc1ccc2C(=O)C(CCN3CCCN(CC3)c3ccc(Cl)cc3)Cc2c1",
"O[C@@H](CNC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1)COc1ccc2ncsc2c1","316.23"
"CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1","610.0"
"CN(C)CCc1sc2ccccc2c1Cc1ccc(F)cc1","11.0"
"NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O",
"OC(=O)\\C=C\\c1ccc2cccc(N3CCN(CCc4ccc(OCCCN5CCCCCC5)cc4)CC3)c2n1","199.53"
"CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl",
"Cl.Clc1cccc2CCN(CCCCc3nc4ccccc4s3)Cc12","295.12"
"Fc1ccc(Cn2c(nc3ccccc23)N2CCC(CC2)n2cccn2)cc1","18.3"
"Cl.Clc1ccc2C(=O)C(CCN3CCc4ccccc4C3)Cc2c1","549.54"
"OC(=O)Cc1ccc2OCc3ccccc3\\C(=C/CN3CCCC(Cc4ccccc4)C3)c2c1","20.0"
"CN(CCC=C1c2ccccc2CCc2ccccc12)C(=O)Cc1ccc(OCCCN2CCCCC2)cc1","559.0"
"FC(F)(F)c1ccc2Sc3ccccc3N(CCCN3CCN(CCOC(=O)c4ccc(OCCCN5CCCCC5)cc4)CC3)c2c1","390.0"
"OC(=O)C(N1CCC(CN2CCC(CC2)Oc2ccc(Cl)c(Cl)c2)CC1)c1ccccc1","50.12"
"Cc1ccc(cc1C)N1CCN(Cc2nc3ccccc3[nH]2)CC1","2000.0"
"CNCC1c2ccccc2Cc2ccccc12","189.0"
"O[C@@H](CCN1CCC(CC1)Oc1ccc(Cl)c(Cl)c1)COc1cccc(c1)C#N","0.3162"
"CN1CCN(CC1)c1nc(NCc2ccoc2)c2cc(Cl)ccc2n1","97.72"
"C(CC1=Cc2ccccc2CC1)N1CCc2ccccc2C1","1437.0"
"Cl.O=C1C(CCN2CCc3ccccc3C2)Cc2ccccc12","24.0"
"NCCCC1c2ccccc2Cc2ccccc12","175.0"
"CCOC[C@H]1[C@@H]2CNC[C@]12c1ccc(Cl)c(Cl)c1","1000.0"
"COc1ccccc1N1CCN(Cc2cc(CN3CCCCC3)c-3cccccc2-3)CC1","5500.0"
"N[C@H](CSC(=S)NCc1ccccc1)C(O)=O",
"CC(C)(C)OC[C@@H](N)C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1","16218.1"
"COc1cccc(SC[C@@H](O)CN2CCC(CC2)Oc2ccc(Cl)c(Cl)c2)c1","19.95"
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC2)C(=O)Cc2ccccc2)cc1","56.23"
"CN(C)CCn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O","0.2512"
"Cc1ccc(cc1)S(=O)(=O)NC(=O)N1CCC(CC1)N1CCC(CC1)Oc1ccc(Cl)cc1Cl","15.85"
"Oc1cccc(O)c1O",
"CN1CCC[C@@H]1Cn1nc(Cc2cccc(F)c2)c2ccccc2c1=O","0.5012"
"CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(c1)S(N)(=O)=O",
"ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl",
"CCCNC(C)C(=O)Nc1ccccc1C",
"CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1",
"COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC",
"Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1",
"[O-][N+](=O)c1ccc(\\C=N\\N2CCOC2=O)o1",
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC2)C(=O)C(C)C)cc1","3981.07"
"COc1ccc(Cn2c(nc3ccccc23)N2CC[C@H](C2)N(C)C)cc1","8.4"
"CN(CCF)CCC1=C(Cc2cnccn2)c2ccccc2C1","24.0"
"C(CC1=C(Cc2cnccn2)c2ccccc2C1)N1CCCC1","2.8"
"C[C@H](C1=C(CCN(C)Cc2cccs2)Cc2ccccc12)c1cnccn1","6.7"
"C[C@H](C1=C(CCN(C)C)Cc2ccccc12)c1cnccn1","1.3"
"CN(CCCCc1c[nH]cn1)CCC(c1ccc(Cl)cc1)c1ccccn1","7.0"
"Clc1ccc(cc1)N1CCCN(CCCC(=O)c2nc3ccccc3s2)CC1",
"OC1(C[C@@H]2CC[C@H](C1)N2CCCCc1nc2ccccc2s1)c1ccc(Cl)cc1","187.0"
"Clc1cccc(c1)N1CCN(CC2CCCCN2)C1=O","1995.26"
"CNC(NCCSCc1csc(CN(C)C)n1)=C[N+]([O-])=O",
"Oc1ccc(OCc2ccccc2)cc1",
"CN1CCc2c(C1)c1cccc3CCc4ccccc4-n2c13","50.0"
"COc1ccc(CN(CCN(C)C)c2ccccn2)cc1","1.6"
"Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2)c1Cl","39.81"
"Cn1c2ncn(CC3OCCO3)c2c(=O)n(C)c1=O",
"O[C@H](CNC(=O)c1c[nH]c(=O)c2cc(ccc12)S(=O)(=O)NC1CC1)CN1CCC(CC1)Oc1ccc(Cl)c(Cl)c1","5.012"
"Nc1c(CC(O)=O)cccc1C(=O)c1ccc(Br)cc1",
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC2)C(=O)N2CCCC2)cc1","1047.13"
"Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl",
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC2)C(=O)c2cccn2C)cc1","56.23"
"CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1","2475.9"
"Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4cc(ccc34)S(C)(=O)=O)CC2)c1Cl","50.12"
"COc1cc(CNC(=O)CCCC\\C=C\\C(C)C)ccc1O",
"NCCCCCCCCCc1ccccn1","3.162277660168379E13"
"[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3)c2c1",
"NC(=O)c1cccc(N)c1",
"NCCc1csc(n1)-c1cccc(c1)C(F)(F)F","7.943282347242822E13"
"O[C@H](CNC(=O)c1c[nH]c(=O)c2ccccc12)CN1CCC(CC1)Oc1ccc(cc1)C#N","501.19"
"NS(=O)(=O)c1ccc2c(c[nH]c(=O)c2c1)C(=O)NC[C@@H](O)CN1CCC(CC1)Oc1ccc(Cl)c(Cl)c1","19.95"
"COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)c1ccco1",
"C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O",
"Cc1nnc(C)n1-c1ccc(OCCCN2CCCCC2)cc1","29512.09"
"Cc1nnc(-c2cccnc2)n1-c1ccc(OCCCN2CCCCC2)cc1","10471.29"
"OC[C@H]1O[C@H](C[C@@H]1O)n1cc(F)c(=O)[nH]c1=O",
"CC(C)(Oc1ccc(Cl)cc1)C(O)=O",
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC2)C(=O)c2ccco2)cc1","398.11"
"Fc1ccccc1S(=O)(=O)N[C@H]1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)C1","9400.0"
"COc1ccc(CN2C3CCC2CC3)cc1OC",
"C[C@H](C(O)=O)c1cccc(c1)C(=O)c1ccccc1",
"CNCCC=C1c2ccccc2CCc2ccccc12","5.862"
"C\\C=C\\C(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12","153.0"
"C(N1C2CCC1CC2)c1cccnc1",
"CN(C)C[C@@H]1CC2[C@H](O1)c1cc(Br)ccc1Oc1ccccc21",
"COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO",
"C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]2(C)C=CC(=O)C=C12",
"CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c1ccccc1)C2=O)C(O)=O",
"CC\\C(=C(\\CC)c1ccc(O)cc1)c1ccc(O)cc1",
"CN1CCN(CC1)c1nc(NCc2ccc(F)cc2)nc-2c1CCc1ccccc-21","1949.84"
"Cl.Cc1ccc(cc1)C(=O)N1CCN(C(=O)C1)c1ccc(OC2CCN(CC2)C2CCC2)cc1","1995.26"
"COC1=CC(=O)OC1(O)C(C)=C",
"NC(=O)N(O)CCC#Cc1ccc(OCCN2CCC(CC2)=C2c3ccc(Cl)cc3CCc3cccnc23)cc1","19.0"
"OC(=O)c1cccnc1",
"CC(C)c1cccc(C(C)C)c1O",
"CCN(CC)CCOCCC1=CCC2CC1C2(C)C",
"COc1cc(N)[nH]c-2nc(c(c1-2)-c1ccncc1)-c1ccc(F)cc1",
"C(COc1ccc2CCN(CC3CCCO3)CCc2c1)CN1CCCCC1","1995.26"
"COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12",
"Cc1nc2cc3CCN(CCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCc3c(C)c2o1","1995.26"
"CN(C)C[C@H]1C[C@H]2[C@H](O1)c1cc(F)ccc1Sc1ccccc21","1.4"
"Fc1ccc(OCCCN2CCN(CC2)c2ccccc2)cc1","62.9"
"CC[C@]1(O)C[C@@H]2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC",
"CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1",
"Cn1ccnc1S",
"CCOc1ccc(NC(C)=O)cc1",
"CN(C)CC1C[C@H]2[C@H](O1)c1ccccc1Oc1ccccc21","14.0"
"NC[C@H]1CC[C@@H](CC1)C(O)=O",
"CN1CCN(CC1)c1nc(NCCc2ccccc2)nc2CCc3ccccc3-c12","1862.09"
"C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(O)=O)c2csc(N)n2)C(=O)N1S(O)(=O)=O",
"COc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1",
"COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c1cccs1",
"Cl.Clc1ccc2sc(CCCCN3CCc4ccccc4C3)nc2c1","245.47"
"Clc1ccc2n(C3CCN(CCCCc4c[nH]c5ccccc45)CC3)c(=O)[nH]c2c1","255.0"
"CCOc1cc(CN2CCC(CC2)Nc2nc3ccccc3o2)ccc1F","826.0"
"CN1CCC(CC1)C(=NO)c1cc2cc(C)ccc2[nH]1","10000.0"
"COc1ccc(CN(CCN(C)C)c2ccccn2)cc1","0.71"
"CN1CCN(CC1)c1nc(N)nc-2c1CCc1ccccc-21","9120.11"
"CC(C)N(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccc(C)cc2)cc1)Cc1ccccc1","1000.0"
"Cc1cc(C2CCCCC2)n(O)c(=O)c1",
"CCOC(=O)N1CCN(CCCOc2ccc(cc2)C(=O)c2ccc(cc2)C(C)(C)C)CC1","562.34"
"NCCCCCCCCc1c[nH]cn1","2.511886431509582E13"
"CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC",
"CC(C)Oc1ccc2c(c1)occ(-c1ccccc1)c2=O",
"CC(C)NCC(O)COc1cccc2[nH]ccc12",
"CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1",
"CN(C)CCOC(c1ccccc1)c1ccccc1C","144.0"
"CCc1c2Cn3c(cc4c(COC(=O)[C@]4(O)CC)c3=O)-c2nc2ccc(OC(=O)N3CCC(CC3)N3CCCCC3)cc12",
"OCC(=O)NC[C@H]1CCN(Cc2csc(n2)-c2ccccc2)C1","2562.0"
"NC12CC3CC(CC(C3)C1)C2",
"C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C2=CC(=O)OC2)[C@H](O)[C@H](O)[C@H]1O",
"C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\\C(C[C@]4(C)[C@H]3CC[C@]12C)=C/O",
"C\\C1=C/CC[C@@]2(C)O[C@H]2[C@H]2OC(=O)C(=C)[C@@H]2CC1",
"OC(=O)c1cc(ccc1O)\\N=N\\c1ccc(cc1)S(=O)(=O)Nc1ccccn1",
"C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@H]12",
"CCOC(=O)N1CCN(CCCOc2ccc(cc2)C(=O)\\C=C\\c2cccnc2)CC1","426.58"
"O[C@H](CNC(=O)c1n[nH]c(=O)c2ccccc12)CN1CCC(CC1)Oc1ccc(Cl)c(Cl)c1","6.31"
"CCO",
"CC(O)C(O)=O",
"Cc1ccccc1C(=O)N1CCC(Cc2ccccc2)CC1",
"COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c1cc(Cl)c(N)cc1OC",
"O=C1N(C2CCC(=O)NC2=O)C(=O)c2ccccc12",
"C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C2C(=O)c2c(O)cccc12",
"CCCCCCCCCc1ccc(O)cc1",
"Clc1cc(Cl)c(OCC#CI)cc1Cl",
"COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1",
"CN(C)C(=O)CN1CCCC(C1)c1nc2ccccc2n1Cc1ccc(F)cc1","8.9"
"Nc1nc2n(COCCO)cnc2c(=O)[nH]1",
"COc1cc(NC(C)CCCN)c2ncccc2c1",
"OC[C@@H]1CC[C@@H](O1)n1cnc2c1nc[nH]c2=O",
"COc1ccc(CN(CCN(C)C)c2ccccn2)cc1","1.7"
"O=S1(=O)CCC(COc2ccc3OC4(CCN(CC4)C4CCC4)CCc3c2)CC1","10000.0"
"CN1CCN(CC2C[C@H]3[C@H](O2)c2ccccc2Sc2ccccc32)CC1","1.2"
"CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C",
"Clc1ccc2n(C3CCN(CCCCc4nc5ccccc5o4)CC3)c(=O)[nH]c2c1","510.0"
"CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NS(=O)(=O)c2ccc(cc2)C#N)cc1","14000.0"
"C[C@H](NCc1ccc(OCCCN2CCCCC2)cc1)C(N)=O","31622.78"
"COc1ccccc1N1CCN(CC1)c1nc(nc2cc(OC)c(OC)cc12)C1CC1","1420.0"
"OC1(CCN(CCCC=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F","718.0"
"CO[C@@H]1C[C@@H](CC[C@H]1O)\\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)CC(C)=C[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC",
"NCCCCCCCCCCCCCCc1c[nH]cn1","3.9810717055349695E15"
"NCCCCCCCCCCCCc1ccccn1","1.0E15"
"CN1CCN(CC2C[C@H]3[C@H](O2)c2ccccc2Cc2ccccc32)CC1","3.0"
"CN[C@H](Cc1ccccc1)C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1","13489.63"
"Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O",
"Cn1cnc(c1)S(=O)(=O)N[C@H]1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)C1","91000.0"
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC3CC3)CC2)cc1","2238.72"
"CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NC(=O)c2ccc(cc2)C#N)cc1","13000.0"
"OC(=O)c1ccnc2c(cccc12)N1CCN(CCc2ccc(OCCCN3CCCCCC3)cc2)CC1","2511.89"
"CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1",
"CC(N)C(=O)Nc1c(C)cccc1C",
"COc1ccccc1N1CCN(Cc2cc(CO)c-3cccccc2-3)CC1","1400.0"
"CCN1C[C@@]2(COC)[C@H]3[C@@H](OC)[C@H]4[C@H]1[C@@]3([C@@H]1C[C@@]3(O)[C@H](OC(=O)c5ccccc5)[C@@H]1[C@]4(OC(C)=O)[C@@H](O)[C@@H]3OC)[C@@H](C[C@H]2O)OC",
"CC(CCc1ccccc1)NCC(O)c1ccc(O)c(c1)C(N)=O",
"COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(=O)OCC(O)=O)c2c1",
"CN1CCN(CC1)c1nc(N)nc2cc(ccc12)-c1ccsc1","2800.0"
"CN1CCN(CC1)c1nc(N)nc2cc(ccc12)-c1ccco1","6422.0"
"CCCCCC(=O)c1ccc(OCCCN2CCN(CC2)S(=O)(=O)c2ccc(cc2)C#N)cc1","13489.63"
"CC(C)(C)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1","58.0"
"C[C@@H](CN)C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1","1513.56"
"COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(C)cc2)CC1","439.0"
"Nc1nc(N2CCNCC2)c2CCC3=C([C@@H]4CCCC[C@@H]4O3)c2n1","3548.13"
"C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23CN1C)N(C)C","10000.0"
"N[C@@H](Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O",
"COc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1","10000.0"
"CC(NC(=O)\\N=C(/N)NCCCc1sc(N)nc1C)c1cccc(F)c1","7762.47"
"Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccc(cc34)S(C)(=O)=O)CC2)c1Cl","63.1"
"O[C@H](CNC(=O)c1c[nH]c(=O)c2ccccc12)CN1CCC(CC1)Oc1ccc(C#N)c(Cl)c1","125.89"
"C(Cc1ccccc1)N1C2CCC1CC2",
"Cc1cc(F)ccc1OC1CCN(CC2CCN(CC2)[C@@H](Cc2ccc(F)cc2)C(O)=O)CC1","158.49"
"Cc1cc(Cl)ccc1OC1CCN(CC2CCN(CC2)[C@@H](Cc2ccc(F)cc2)C(O)=O)CC1","79.43"
"CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc2[C@H]1C(=O)OC",
"OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1","440.0"
"C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO",
"CNC1CCN(CC1)c1nc2ccccc2n1Cc1ccc(F)cc1","2.4"
"Cl.OC1(CC2CCC(C1)N2CCCCc1nc2ccccc2s1)c1ccc(Cl)cc1","187.0"
"Cn1ccc2c1CCn1ccnc1C2=C1CCNCC1","22.0"
"C[C@H](N)C(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1","53703.18"
"Sc1ncnc2nc[nH]c12",
"CCOC(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C(C)=C)CC1","977.24"
"CCOC(=O)N1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)CC1","1412.54"
"CN1C(=O)OC(C)(C)C1=O",
"COc1ccccc1N1CCN(Cc2cc(CN3CCN(C)CC3)c-3cccccc2-3)CC1","10000.0"
"C[C@@H]1CCCN1CCCOc1ccc(cc1)C1=NNC(=O)[C@@H]2C[C@H]12","10000.0"
"OC=O.C[C@H]1CCCN1CCCOc1ccc(cc1)N1CCN(CC1=O)C(=O)c1ccc(F)cc1","1995.26"
"O=C(NC1CCCC1)c1ccc(cc1)-c1ccc2C(=O)N(CCN3CCCC3)CCc2c1","9620.0"
"CCNC(=O)c1ccc(cc1)-c1ccc2C(=O)N(CCN3CCC[C@H]3C)CCc2c1","7230.0"
"CC(C)(C(=O)c1cccnc1)c1cccnc1",
"NC(=O)c1c(Cl)c(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3ccccc23)CC1","251.19"
"CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O","0.631"
"COCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O","1.0"
"OC12C3C4C5C3C(C3C5CC4C13)N2CCCCc1cccc(F)c1",
"Cc1ccc2nc(cc(N3CCNCC3)c2c1)C(F)(F)F","399.0"
"C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)c1cccnc1",
"C(N[C@@H]1C2C3CC4C5CC(C2C35)C14)c1ccc2OCOc2c1","4178.0"
"COc1ccccc1N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1","1030.0"
"CC(=O)c1ccc(OCCCN2CC[C@@H](C2)NC(=O)c2cccnc2)cc1","7400.0"
"CC(C)(C)c1ccc(cc1)S(=O)(=O)\\C=C\\C#N",
"OC1(CCN(CCCOc2ccc(F)cc2)CC1)c1ccc(Cl)cc1","698.6"
"CCCCCNC(=O)N=C(N)NCCCc1sc(N)nc1C","10715.19"
"CC(NC(=O)\\N=C(/N)NCCCc1sc(N)nc1C)c1ccc(F)cc1","10232.93"
"OC(=O)COCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1","50.12"
"C(N1CCc2cc(ccc2C1)N1CCOCC1)c1ccccc1","1739.0"
"C[C@H](CNC(=S)\\N=C(/N)NCCCc1sc(N)nc1C)c1ccccc1","52480.75"
"OC(=O)COCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1","79.43"
"Cc1ccccc1S(=O)(=O)N[C@H]1CCN(CCCOc2ccc(cc2)C(=O)C2CC2)C1","16000.0"
"Fc1ccc2c(noc2c1)C1CCN(CCCOc2ccc(CCN3CCCCC3)cc2)CC1","1016.5"
"CC(C)(C)c1ccc(SCC(c2c[nH]cn2)c2ccccn2)cc1","10000.0"
"CC(C)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12","1.0"
"Cc1nc2CCCCn2c(=O)c1CCN1CCC(CC1)c1noc2cc(F)ccc12","19.0"
"Cn1nnc(n1)-c1ccc2n(cc(C3CCN(CCN4CCNC4=O)CC3)c2c1)-c1ccc(F)cc1","500.0"
"CCOCCn1c(nc2ccccc12)N1CC[C@@H](C1)N(C)C","4.8"
"Fc1ccc2CC(CC3CN=CN3)Cc2c1","1000.0"
"CCc1cnc2c(nc(N)nc2c1)N1CC(C1)NC","33884.42"
"CC(C)c1c(C(=O)Nc2ccccc2)c(c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(O)=O)-c1ccccc1",
"OC=O.CC(C)N1CCC(CC1)Oc1ccc(cc1)N1CCN(CC1=O)C(=O)c1cc(F)cc(F)c1","2511.89"
"OC(=O)C1=CCCN(C1)C1CCC2(C1)c1ccccc1Cc1ccccc1C2=O","79.43"
"OC(=O)C1CN(C1)C1CCC2(C1)Cc1ccccc1Oc1ccccc21","50.12"
"OC(=O)C1(F)CCN(CC1)C1CCC2(C1)Cc1ccccc1Oc1ccccc21","158.49"
"OC(=O)[C@@H]1CCCN(C1)C1CCC2(C1)Cc1ccccc1Oc1ccccc21","125.89"
"OC(=O)C=C1CN(C1)C1CCC2(C1)Cc1ccccc1Cc1ccccc21","199.53"
"NCCc1csc(Cc2cccc(Cl)c2)n1","3.162277660168379E13"
"CC1=C([C@H](CC(=O)N1)c1ccc(F)c(F)c1)C(=O)NCCCN1CCC(CC1)c1ccc(F)cc1","19.0"
"CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1",
"C[C@]1(Cn2ccnn2)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O",
"Cc1ccc(cc1)S(=O)(=O)NC(=O)NN1CCCCCC1",
"OC(=O)\\C=C\\C(O)=O.C(c1ccccc1)c1ccccc1OC1CCNCC1","15.85"
"CCCCOc1cc(CC2CNC(=O)N2)ccc1OC",
