SMILES,Ki,Klek
O[C@@H](CNCCCNC(=O)c1ccc(COc2cccc(c2)-c2ccc(cc2)[C@@H](NC(=O)O[C@H]2CN3CCC2CC3)c2ccccc2)cc1)c1ccc(O)c2[nH]c(=O)ccc12,0.01259,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D73B0>
CC(COc1ccc2OCC(=O)Nc2c1)NCC(O)COc1cccc2[nH]ccc12,0.631,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7400>
OC(COc1cccc2[nH]c(cc12)C#N)CN1CCN(CC1)C(c1ccccc1)c1ccccc1,57.3,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7450>
OC(CNCCOCCOCCOCCOCCNC(=O)CS(O)(=O)=O)COc1ccccc1CC=C,752.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D74A0>
COC1CN(CCCOc2ccc(F)cc2)CCC1NC(=O)c1cc(Cl)c(N)cc1OC,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D74F0>
NC[C@H](O)c1cc(O)c(O)cc1F,319000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7540>
OCc1cc(ccc1O)C(O)CNCCc1ccc(cc1)N1CCC(CC1)c1ccccc1,12589.25,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7590>
OCc1cc(ccc1O)C(O)CNCCc1ccc(cc1)N1CCC(CCCc2ccccc2)CC1,199526.23,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D75E0>
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7630>
CC(C)NCC(O)COc1cccc2[nH]ccc12,0.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7680>
CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)N(C)C)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3cc2[C@H]1C(=O)OC,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D76D0>
CN(C)Cc1c(O)ccc2[nH]c(C)nc12,25118.86,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7720>
CCOC(=O)n1ccn(C)c1=S,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7770>
CC(C)(C)CC(C)(C)NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,1.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D77C0>
COc1ccc(C[C@H](NC[C@H](O)c2cc(O)cc(O)c2)C(C)C)cc1,29200.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7810>
CCC[C@@H](Cc1ccc(OC)cc1)NC[C@H](O)c1cc(O)cc(O)c1,100000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7860>
c1nc(cs1)-c1nc2ccccc2[nH]1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D78B0>
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0.201,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7900>
Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7950>
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2[C@H]1Cc1cn(C)c3cccc2c13,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D79A0>
OC(CNC1CCN(CC1)c1ncnc2scc(-c3ccccc3)c12)COc1ccc(O)c(O)c1,873.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D79F0>
CC(=O)Nc1cccc(OCC(O)CNC2CCN(CC2)c2ncnc3scc(-c4ccccc4)c23)c1,117.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7A40>
OC(CNC1CCN(CC1)c1ncnc2scc(-c3ccccc3)c12)COc1ccccc1CC=C,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7A90>
OC(CNC1CCN(CC1)c1ncnc2scc(-c3ccccc3)c12)COc1ccccc1F,25.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7AE0>
C[C@@H](Cc1ccc(O)cc1)NC[C@@H](O)c1cc(O)cc(O)c1,27542.29,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7BD0>
CC(NCc1ccc(cc1)-c1ncccn1)c1ccccc1C,4390.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7B80>
CC(C)NC[C@H](O)COc1cccc2ccccc12,0.244,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7B30>
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7C20>
CCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,12.59,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7C70>
Oc1cccc(O)c1O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7D10>
[Br-].C[N+]1(C)[C@H]2C[C@H](C[C@H]1[C@@H]1O[C@H]21)OC(=O)[C@H](CO)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7CC0>
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7D60>
OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7DB0>
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7E00>
COc1ccc(cc1)N1CCN(CCn2c(=O)[nH]c3c4ccccc4[nH]c3c2=O)CC1,100000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7E50>
Cc1ccc(C)c(OCC(O)CNC2CCCC2)c1,1995.26,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7EF0>
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7F40>
Cn1ccnc1S,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7F90>
CC(C(O)=O)c1cccc(Oc2ccccc2)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D7EA0>
CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)C1C(C(C1C(O)=O)C(O)=O)C(O)=O,78.6,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA0E0>
CC[C@]1(O)C[C@@H]2CN(C1)CCc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](O)[C@]1(O)C(N)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA130>
Clc1ccccc1N1CCNCC1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA180>
COc1cc2O[C@H]3OC=C[C@H]3c2c2oc(=O)c3C(=O)CCc3c12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA040>
NS(=O)(=O)c1cc(C(O)=O)c(NCc2ccco2)cc1Cl,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA090>
C(c1ccccc1)n1ccnc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA1D0>
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(O)=O)C1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA220>
Nc1nc(O)c2ncn(CCC(CO)CO)c2n1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA270>
CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA2C0>
CNC(NCCSCc1ccc(CN(C)C)o1)=C[N+]([O-])=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA310>
CCc1cc2CC(Cc2cc1CC)NCC(O)c1ccc(O)c2[nH]c(=O)c(C)cc12,382.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA360>
COP(=O)(OC)OC=C(Cl)Cl,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA3B0>
O[C@@H](CNCCc1ccc(Nc2ccc(OCCN3CCOCC3)cc2)cc1)c1ccc(O)c2[nH]c(=O)ccc12,19.95,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA400>
CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,3802.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA450>
CCN(CC)CCOCCC1=CCC2CC1C2(C)C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA4A0>
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA4F0>
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA540>
CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA590>
CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA5E0>
COc1cc(CCNC[C@@H](O)COc2cccc3ccccc23)ccc1OCCCSSCCN,1.1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA630>
COc1cc(CCNC[C@@H](O)COc2cccc3ccccc23)ccc1OCCSSCCN,3.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA680>
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA6D0>
FC(F)(F)c1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12,8600.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA720>
FC(F)(F)c1cc(Oc2nccc3ccsc23)ccc1-c1cccc2nccn12,5900.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA770>
NCCCCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,5.012,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA7C0>
O[C@@H](CNCCc1ccc(Nc2ccc(OCCN3CCNCC3)cc2)cc1)c1ccc(O)c2[nH]c(=O)ccc12,10.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA810>
O=C1Cc2ccccc2Sc2c(OCCN3CCCCC3)cccc12,794328.23,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA860>
CC(C)c1ccc(C)cc1OCC(O)CN1CCN(CCO)CC1,39810.72,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA8B0>
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA900>
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA950>
CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1ccccc1,1.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA9A0>
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DA9F0>
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(CCC[C@]12C)=C\\C=C1\\C[C@@H](O)CCC1=C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAA40>
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAA90>
COc1ccccc1OCCNC[C@H](O)COc1ccc(O)c(O)c1,21.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAAE0>
COC1=CC(=O)C[C@@H](C)[C@]11Oc2c(C1=O)c(OC)cc(OC)c2Cl,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAB30>
COc1ccc(Nc2ccc(CCNCC(O)c3ccc(O)c(CO)c3)cc2)cc1,1258.93,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAB80>
Oc1ccc(\\C=C\\c2cc(O)cc(O)c2)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DABD0>
CC(=O)Nc1ccc(CC2NCCc3cc(O)c(O)cc23)cc1I,7.762,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAC20>
O.C[C@@](Cc1ccc(O)c(O)c1)(NN)C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAD10>
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DACC0>
CC(C)NC[C@H](O)COc1ccccc1-n1cc(CNCc2cn(nn2)-c2ccccc2OC[C@@H](O)CNC(C)C)nn1,38.9,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAC70>
CC(C)NC[C@H](O)COc1ccccc1Cn1cc(CNCc2cn(Cc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1,15.49,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAD60>
CC(C)NC[C@H](O)COc1ccccc1CCn1cc(CNCc2cn(CCc3ccccc3OC[C@@H](O)CNC(C)C)nn2)nn1,0.8913,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DADB0>
CC(C)NC[C@H](O)COc1ccccc1CCCCNC(=O)NCCCCc1ccccc1OC[C@@H](O)CNC(C)C,0.3802,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAE50>
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAE00>
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)c1c[nH]c2ccccc12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAEF0>
OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAF40>
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAF90>
Cc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1C,32.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DAEA0>
CC(CN1CCCCC1)C(=O)c1ccc(C)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D90E0>
NC(=O)NC(=O)Cc1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9130>
OCC=C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9180>
CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,1.514,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9040>
CC(C)NC[C@H](O)COc1ccccc1CCCCCCCCCCCCc1ccccc1OC[C@@H](O)CNC(C)C,1.148,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9090>
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(=O)NCC(O)=O)C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D91D0>
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9220>
Cl.NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(OCC(O)CN3CCOCC3)cc2)cc1,100000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9270>
CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D92C0>
Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9310>
NC[C@H](O)c1ccc(O)c(O)c1,217000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9360>
O=c1[nH]c2c3ccccc3[nH]c2c(=O)n1CCN1CCCCC1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D93B0>
COS(C)(=O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9400>
CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9450>
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D94A0>
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc23)CC1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9540>
OC(COc1ccccc1CC=C)CN1CCC(CC1)N1C(=O)c2cccc3cccc(C1=O)c23,40.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9590>
Cl.NCC1CC1c1cc(F)c(F)cc1OCC=C,812.83,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D95E0>
COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1CCCO1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9630>
S(Sc1nc2ccccc2s1)c1nc2ccccc2s1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9680>
Cc1onc(c1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)-c1ccccc1,19.8,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D96D0>
CCC(C)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OCC3COC(Cn4cncn4)(O3)c3ccc(Cl)cc3Cl)cc2)c1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9720>
Cn1c2ncn(CC(O)CO)c2c(=O)n(C)c1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9770>
CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,5623.41,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D97C0>
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9810>
COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9860>
Cc1onc(O)c1CC(N)C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D98B0>
COc1cccc(c1)C1(O)CCCCC1CN(C)C,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9900>
COc1cc(N)[nH]c-2nc(c(c1-2)-c1ccncc1)-c1ccc(F)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9950>
CN1C(=O)OC(C)(C)C1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D99A0>
CC(C(O)=O)c1ccc(CC2CCCC2=O)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D99F0>
CC[C@@H](CO)NCCN[C@@H](CC)CO,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9A40>
COc1ccc(Cl)cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9A90>
NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9AE0>
Nc1nc2n(COC(CO)CO)cnc2c(=O)[nH]1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9B30>
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9B80>
Nc1ccc(cc1)S(N)(=O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9BD0>
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9C20>
CC(C)NNC(=O)c1ccncc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9C70>
Cc1cn([C@@H]2O[C@H](CO)C=C2)c(=O)[nH]c1=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9CC0>
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9D10>
Cn1c2nc(Cl)[nH]c2c(=O)n(C)c1=O.CN(C)CCOC(c1ccccc1)c1ccccc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9D60>
CC1=C(CC(O)=O)c2cc(F)ccc2C1=Cc1ccc(cc1)S(C)(=O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9DB0>
CC(N(O)C(N)=O)c1cc2ccccc2s1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9E00>
CC(C)(C)OC(=O)NCCOCCOCCOCCOCCNCC(O)COc1ccccc1CC=C,3.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9E50>
CC(C)(C(=O)c1cccnc1)c1cccnc1,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9EF0>
CS(=O)(=O)N1CCN(CCOc2ccc(Nc3ccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)cc2)CC1,31.62,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9F40>
CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,6.31,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9F90>
COc1ccc(C[C@@H](C)NC[C@H](O)c2cc(O)cc(O)c2)cc1,4.093,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658D9EA0>
CC(C)NCC(O)COc1ccccc1CCCSCC(=O)NCCOCCOCCNC(=O)CS(O)(=O)=O,16.4,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DD0E0>
COc1ccc(C[C@H](C)NC[C@H](O)c2cc(O)cc(O)c2)c2ccccc12,12.7,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DD130>
CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H]2O)OC[C@]1(C)O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DD180>
CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DD040>
CCCC[C@@H](C)NC[C@@H](O)c1cc(O)cc(O)c1,100000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DD090>
C[C@H](Cc1cccc2ccccc12)NC[C@@H](O)c1cc(O)cc(O)c1,1778.28,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DD1D0>
NC[C@H]1CC[C@@H](CC1)C(O)=O,,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DD220>
NC[C@H](O)c1cc(O)c(O)cc1F,216000.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DD270>
CC(C)NC(C)C(O)COc1ccc(C)c2CCCc12,1.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x0000022B658DD2C0>
